"depth.grid","Temp.smt","Sal.smt"
1.27,-0.0169506964714276,0.118806601721099
1.28,-0.0168976405757217,0.118753169440835
1.29,-0.0168232586072468,0.118716026523661
1.3,-0.0167470731344741,0.118572787581283
1.31,-0.0166739014051136,0.11840324968928
1.32,-0.0166185626461103,0.118278245832193
1.33,-0.0165869937761535,0.118263477910886
1.34,-0.0165961387421749,0.118445398639301
1.35,-0.0166242089737903,0.118668991973517
1.36,-0.0166607554996387,0.118797225437297
1.37,-0.0167272774177588,0.118884819287954
1.38,-0.0167186600578471,0.118842543352942
1.39,-0.0166815178642644,0.118730976310681
1.4,-0.0166300159256622,0.118652715875746
1.41,-0.0165690745290683,0.118604638529278
1.42,-0.0164709620734765,0.118621543267973
1.43,-0.0163344667752671,0.118708360865111
